,OCCRR_DTM,RQRMN_TM,CTPRV_NM,SGNG_NM,EMNDN_NM,OCCCRR_RI,ARA_LTNMB,CUSE_NM,DMG_AREA,ADDRESS
15999,2021-02-03,,충청남도,보령시,청라면,소양리,256-4,원인불명,0.0,충청남도 보령시 청라면 소양리256-4
16000,2021-02-05,,충청남도,보령시,남포면,옥동리,330-42,원인불명,0.0,충청남도 보령시 남포면 옥동리330-42
16001,2021-02-23,,충청남도,보령시,웅천읍,노천리,685-1,원인불명,0.0,충청남도 보령시 웅천읍 노천리685-1
16002,2021-02-25,,충청남도,보령시,천북면,학성리,176-11,원인불명,0.0,충청남도 보령시 천북면 학성리176-11
16003,2021-02-25,,충청남도,보령시,천북면,낙동리,360-68,원인불명,0.0,충청남도 보령시 천북면 낙동리360-68
16004,2021-03-04,,충청남도,보령시,주포면,관산리,290-1,원인불명,0.0,충청남도 보령시 주포면 관산리290-1
16005,2021-03-14,,충청남도,보령시,내항동,,947,원인불명,0.0,충청남도 보령시 내항동 947
16006,2021-03-16,,충청남도,보령시,청소면,신송리,507-15,원인불명,0.0,충청남도 보령시 청소면 신송리507-15
16007,2021-03-16,,충청남도,보령시,천북면,낙동리,산131-1,원인불명,0.0,충청남도 보령시 천북면 낙동리산131-1
16008,2021-03-23,,충청남도,보령시,미산면,도흥리,177-3,원인불명,0.0,충청남도 보령시 미산면 도흥리177-3
16009,2021-03-30,,충청남도,보령시,신흑동,,723-1,원인불명,0.0,충청남도 보령시 신흑동 723-1
16010,2021-04-04,,충청남도,보령시,청라면,소양리,산34-1,원인불명,0.0,충청남도 보령시 청라면 소양리산34-1
16011,2021-04-07,,충청남도,보령시,천북면,사호리,산143-1,원인불명,0.0,충청남도 보령시 천북면 사호리산143-1
16012,2021-04-10,,충청남도,보령시,주교면,주교리,594,원인불명,0.0,충청남도 보령시 주교면 주교리594
16013,2021-04-18,,충청남도,보령시,천북면,신덕리,산6-1,원인불명,0.0,충청남도 보령시 천북면 신덕리산6-1
16014,2021-04-18,,충청남도,보령시,웅천읍,관당리,840,원인불명,0.0,충청남도 보령시 웅천읍 관당리840
16015,2021-04-21,,충청남도,보령시,주교면,송학리,432-1,원인불명,0.0,충청남도 보령시 주교면 송학리432-1
16016,2021-04-22,,충청남도,보령시,미산면,도흥리,산9-1,원인불명,0.0,충청남도 보령시 미산면 도흥리산9-1
16017,2021-04-22,,충청남도,보령시,미산면,봉성리,331-1,원인불명,0.0,충청남도 보령시 미산면 봉성리331-1
16018,2021-04-22,,충청남도,보령시,웅천읍,구룡리,649-6,원인불명,0.0,충청남도 보령시 웅천읍 구룡리649-6
16019,2021-04-22,,충청남도,보령시,청소면,죽림리,142,원인불명,0.0,충청남도 보령시 청소면 죽림리142
16020,2021-04-23,,충청남도,보령시,내항동,,365-1,원인불명,0.0,충청남도 보령시 내항동 365-1
16021,2021-04-27,,충청남도,보령시,오천면,원산도리,1129-1,원인불명,0.0,충청남도 보령시 오천면 원산도리1129-1
16022,2021-04-28,,충청남도,보령시,남곡동,,743-1,원인불명,0.0,충청남도 보령시 남곡동 743-1
16023,2021-05-13,,충청남도,보령시,주산면,증산리,산70,원인불명,0.0,충청남도 보령시 주산면 증산리산70
16024,2020-05-29,,충청남도,아산시,배방읍,신흥리,366-15,원인불명,0.0,충청남도 아산시 배방읍 신흥리366-15
16025,2020-06-23,,충청남도,아산시,탕정면,용두리,43-2,원인불명,0.0,충청남도 아산시 탕정면 용두리43-2
16026,2020-07-15,,충청남도,아산시,배방읍,수철리,산10-1,원인불명,0.0,충청남도 아산시 배방읍 수철리산10-1
16027,2020-09-26,,충청남도,아산시,도고면,도산리,1-1,원인불명,0.0,충청남도 아산시 도고면 도산리1-1
16028,2020-10-18,,충청남도,아산시,송악면,강당리,산45,원인불명,0.0,충청남도 아산시 송악면 강당리산45
16029,2020-10-18,,충청남도,아산시,기산동,,97-6,원인불명,0.0,충청남도 아산시 기산동 97-6
16030,2020-10-19,,충청남도,아산시,읍내동,,184,원인불명,0.0,충청남도 아산시 읍내동 184
16031,2020-10-23,,충청남도,아산시,염치읍,강청리,산34-19,원인불명,0.0,충청남도 아산시 염치읍 강청리산34-19
16032,2020-10-27,,충청남도,아산시,초사동,,산35-7,원인불명,0.0,충청남도 아산시 초사동 산35-7
16033,2020-10-29,,충청남도,아산시,도고면,신유리,산37,원인불명,0.0,충청남도 아산시 도고면 신유리산37
16034,2020-10-30,,충청남도,아산시,음봉면,신정리,318-32,원인불명,0.0,충청남도 아산시 음봉면 신정리318-32
16035,2020-10-30,,충청남도,아산시,음봉면,원남리,185-1,원인불명,0.0,충청남도 아산시 음봉면 원남리185-1
16036,2020-11-01,,충청남도,아산시,탕정면,호산리,산58-25,원인불명,0.0,충청남도 아산시 탕정면 호산리산58-25
16037,2020-11-01,,충청남도,아산시,둔포면,신법리,74-33,원인불명,0.0,충청남도 아산시 둔포면 신법리74-33
16038,2020-11-02,,충청남도,아산시,도고면,와산리,산62,원인불명,0.0,충청남도 아산시 도고면 와산리산62
16039,2020-11-05,,충청남도,아산시,탕정면,동산리,609,원인불명,0.0,충청남도 아산시 탕정면 동산리609
16040,2020-11-07,,충청남도,아산시,도고면,효자리,51-1,원인불명,0.0,충청남도 아산시 도고면 효자리51-1
16041,2020-11-11,,충청남도,아산시,영인면,성내리,745-1,원인불명,0.0,충청남도 아산시 영인면 성내리745-1
16042,2020-11-12,,충청남도,아산시,배방읍,수철리,42-4,원인불명,0.0,충청남도 아산시 배방읍 수철리42-4
16043,2020-11-12,,충청남도,아산시,배방읍,수철리,64,원인불명,0.0,충청남도 아산시 배방읍 수철리64
16044,2020-11-12,,충청남도,아산시,음봉면,삼거리,108-2,원인불명,0.0,충청남도 아산시 음봉면 삼거리108-2
16045,2020-12-10,,충청남도,아산시,선장면,선창리,341-9,원인불명,0.0,충청남도 아산시 선장면 선창리341-9
16046,2020-12-12,,충청남도,아산시,둔포면,운교리,51-1,원인불명,0.0,충청남도 아산시 둔포면 운교리51-1
16047,2021-01-06,,충청남도,아산시,신창면,행목리,248-3,원인불명,0.0,충청남도 아산시 신창면 행목리248-3
16048,2021-01-06,,충청남도,아산시,탕정면,매곡리,260-2,원인불명,0.0,충청남도 아산시 탕정면 매곡리260-2
16049,2021-01-31,,충청남도,아산시,둔포면,둔포리,333-6,원인불명,0.0,충청남도 아산시 둔포면 둔포리333-6
16050,2021-02-20,,충청남도,아산시,영인면,창용리,207-8,원인불명,0.0,충청남도 아산시 영인면 창용리207-8
16051,2021-02-21,,충청남도,아산시,선장면,신성리,435,원인불명,0.0,충청남도 아산시 선장면 신성리435
16052,2021-02-21,,충청남도,아산시,둔포면,둔포리,342-29,원인불명,0.0,충청남도 아산시 둔포면 둔포리342-29
16053,2021-02-21,,충청남도,아산시,인주면,관암리,24-2,원인불명,0.0,충청남도 아산시 인주면 관암리24-2
16054,2021-02-24,,충청남도,아산시,음봉면,삼거리,89,원인불명,0.0,충청남도 아산시 음봉면 삼거리89
16055,2021-03-18,,충청남도,아산시,송악면,강당리,산35-1,원인불명,0.0,충청남도 아산시 송악면 강당리산35-1
16056,2021-03-19,,충청남도,아산시,점양동,,138-8,원인불명,0.0,충청남도 아산시 점양동 138-8
16057,2021-03-25,,충청남도,아산시,인주면,냉정리,189-18,원인불명,0.0,충청남도 아산시 인주면 냉정리189-18
16058,2021-04-09,,충청남도,아산시,신창면,읍내리,391,원인불명,0.0,충청남도 아산시 신창면 읍내리391
16059,2021-04-10,,충청남도,아산시,송악면,강장리,산9,원인불명,0.0,충청남도 아산시 송악면 강장리산9
16060,2021-04-22,,충청남도,아산시,도고면,신유리,191-8,원인불명,0.0,충청남도 아산시 도고면 신유리191-8
16061,2021-05-23,,충청남도,아산시,둔포면,산전리,395-8,원인불명,0.0,충청남도 아산시 둔포면 산전리395-8
16062,2021-05-30,,충청남도,아산시,인주면,냉정리,326-10,원인불명,0.0,충청남도 아산시 인주면 냉정리326-10
16063,2020-06-03,,충청남도,서산시,대산읍,화곡리,1870,원인불명,0.0,충청남도 서산시 대산읍 화곡리1870
16064,2020-06-07,,충청남도,서산시,부석면,칠전리,산107-3,원인불명,0.0,충청남도 서산시 부석면 칠전리산107-3
16065,2020-06-07,,충청남도,서산시,음암면,도당리,1081-5,원인불명,0.0,충청남도 서산시 음암면 도당리1081-5
16066,2020-06-07,,충청남도,서산시,음암면,도당리,산239-3,원인불명,0.0,충청남도 서산시 음암면 도당리산239-3
16067,2020-06-09,,충청남도,서산시,해미면,억대리,76-3,원인불명,0.0,충청남도 서산시 해미면 억대리76-3
16068,2020-06-09,,충청남도,서산시,고북면,장요리,783-1,원인불명,0.0,충청남도 서산시 고북면 장요리783-1
16069,2020-07-05,,충청남도,서산시,덕지천동,,산10-1,원인불명,0.0,충청남도 서산시 덕지천동 산10-1
16070,2020-07-12,,충청남도,서산시,지곡면,연화리,771-2,원인불명,0.0,충청남도 서산시 지곡면 연화리771-2
16071,2020-07-31,,충청남도,서산시,지곡면,도성리,39-1,원인불명,0.0,충청남도 서산시 지곡면 도성리39-1
16072,2020-08-20,,충청남도,서산시,해미면,오학리,24-11,원인불명,0.0,충청남도 서산시 해미면 오학리24-11
16073,2020-08-21,,충청남도,서산시,고북면,기포리,315,원인불명,0.0,충청남도 서산시 고북면 기포리315
16074,2020-08-23,,충청남도,서산시,해미면,황락리,산29-1,원인불명,0.0,충청남도 서산시 해미면 황락리산29-1
16075,2020-08-23,,충청남도,서산시,고북면,용암리,668-91,원인불명,0.0,충청남도 서산시 고북면 용암리668-91
16076,2020-09-01,,충청남도,서산시,대산읍,대산리,632-20,원인불명,0.0,충청남도 서산시 대산읍 대산리632-20
16077,2020-09-16,,충청남도,서산시,대산읍,대죽리,753-126,원인불명,0.0,충청남도 서산시 대산읍 대죽리753-126
16078,2020-09-18,,충청남도,서산시,성연면,일람리,312-1,원인불명,0.0,충청남도 서산시 성연면 일람리312-1
16079,2020-09-22,,충청남도,서산시,부석면,월계리,524-1,원인불명,0.0,충청남도 서산시 부석면 월계리524-1
16080,2020-09-27,,충청남도,서산시,대산읍,운산리,2513,원인불명,0.0,충청남도 서산시 대산읍 운산리2513
16081,2020-10-02,,충청남도,서산시,운산면,안호리,32-1,원인불명,0.0,충청남도 서산시 운산면 안호리32-1
16082,2020-10-07,,충청남도,서산시,운산면,갈산리,749,원인불명,0.0,충청남도 서산시 운산면 갈산리749
16083,2020-10-08,,충청남도,서산시,해미면,삼송리,산3-1,원인불명,0.0,충청남도 서산시 해미면 삼송리산3-1
16084,2020-10-16,,충청남도,서산시,대산읍,기은리,592-11,원인불명,0.0,충청남도 서산시 대산읍 기은리592-11
16085,2020-10-25,,충청남도,서산시,대산읍,화곡리,476-3,원인불명,0.0,충청남도 서산시 대산읍 화곡리476-3
16086,2020-10-29,,충청남도,서산시,부석면,창리,149-56,원인불명,0.0,충청남도 서산시 부석면 창리149-56
16087,2020-10-29,,충청남도,서산시,읍내동,,562-9,원인불명,0.0,충청남도 서산시 읍내동 562-9
16088,2020-10-31,,충청남도,서산시,대산읍,기은리,산195-4,원인불명,0.0,충청남도 서산시 대산읍 기은리산195-4
16089,2020-11-06,,충청남도,서산시,대산읍,대죽리,1146,원인불명,0.0,충청남도 서산시 대산읍 대죽리1146
16090,2020-11-09,,충청남도,서산시,부석면,월계리,155-11,원인불명,0.0,충청남도 서산시 부석면 월계리155-11
16091,2020-12-08,,충청남도,서산시,대산읍,화곡리,35-13,원인불명,0.0,충청남도 서산시 대산읍 화곡리35-13
16092,2020-12-09,,충청남도,서산시,온석동,,186-1,원인불명,0.0,충청남도 서산시 온석동 186-1
16093,2020-12-27,,충청남도,서산시,지곡면,화천리,산44-1,원인불명,0.0,충청남도 서산시 지곡면 화천리산44-1
16094,2020-12-29,,충청남도,서산시,대산읍,대로리,881-166,원인불명,0.0,충청남도 서산시 대산읍 대로리881-166
16095,2021-01-21,,충청남도,서산시,팔봉면,흑석리,311,원인불명,0.0,충청남도 서산시 팔봉면 흑석리311
16096,2021-01-24,,충청남도,서산시,부석면,취평리,273-10,원인불명,0.0,충청남도 서산시 부석면 취평리273-10
16097,2021-01-25,,충청남도,서산시,해미면,오학리,259-11,원인불명,0.0,충청남도 서산시 해미면 오학리259-11
16098,2021-01-25,,충청남도,서산시,부석면,강수리,73-21,원인불명,0.0,충청남도 서산시 부석면 강수리73-21
16099,2021-02-08,,충청남도,서산시,팔봉면,덕송리,305-4,원인불명,0.0,충청남도 서산시 팔봉면 덕송리305-4
16100,2021-02-19,,충청남도,서산시,부석면,지산리,108-59,원인불명,0.0,충청남도 서산시 부석면 지산리108-59
16101,2021-02-24,,충청남도,서산시,운산면,와우리,408,원인불명,0.0,충청남도 서산시 운산면 와우리408
16102,2021-02-25,,충청남도,서산시,대산읍,운산리,687-2,원인불명,0.0,충청남도 서산시 대산읍 운산리687-2
16103,2021-02-26,,충청남도,서산시,음암면,도당리,82-3,원인불명,0.0,충청남도 서산시 음암면 도당리82-3
16104,2021-02-27,,충청남도,서산시,운산면,용현리,179,원인불명,0.0,충청남도 서산시 운산면 용현리179
16105,2021-02-28,,충청남도,서산시,예천동,,247,원인불명,0.0,충청남도 서산시 예천동 247
16106,2021-03-05,,충청남도,서산시,대산읍,오지리,33-1,원인불명,0.0,충청남도 서산시 대산읍 오지리33-1
16107,2021-03-08,,충청남도,서산시,음암면,도당리,1050-13,원인불명,0.0,충청남도 서산시 음암면 도당리1050-13
16108,2021-03-13,,충청남도,서산시,운산면,신창리,226,원인불명,0.0,충청남도 서산시 운산면 신창리226
16109,2021-03-14,,충청남도,서산시,고북면,장요리,산37-1,원인불명,0.0,충청남도 서산시 고북면 장요리산37-1
16110,2021-03-18,,충청남도,서산시,대산읍,대산리,264-11,원인불명,0.0,충청남도 서산시 대산읍 대산리264-11
16111,2021-03-18,,충청남도,서산시,고북면,장요리,산33-2,원인불명,0.0,충청남도 서산시 고북면 장요리산33-2
16112,2021-03-19,,충청남도,서산시,해미면,동암리,157,원인불명,0.0,충청남도 서산시 해미면 동암리157
16113,2021-03-26,,충청남도,서산시,동문동,,산38-1,원인불명,0.0,충청남도 서산시 동문동 산38-1
16114,2021-04-01,,충청남도,서산시,음암면,문양리,548-2,원인불명,0.0,충청남도 서산시 음암면 문양리548-2
